EmployeeID,HireDate,ExitDate,EmploymentStatus,EmploymentType,Age,Gender,MaritalStatus,StateOfOrigin,Education,EducationField,Department,JobLevel,YearsAtCompany,YearsInRole,TotalWorkingYears,YearsSinceLastPromotion,NumberOfPromotions,MonthlyIncome,SalaryBand,LastSalaryIncreasePct,BonusReceived,PerformanceRating,TrainingTimesLastYear,TargetsMetPct,JobSatisfaction,WorkLifeBalance,ManagerRelationship,EnvironmentSatisfaction,EngagementScore,DistanceFromHome,OvertimeFrequency,BusinessTravel,RemoteWorkOption,Attrition,Reason_for_Leaving
EMP-01958,10/9/2018,,Active,Contract,26,Male,Single,Lagos,2,Business Administration,Clearing & Settlement Department,1,6.2,3.5,6.2,0.2,0,210263,Contract,4.3,No,4,1,92.1,3,3,2,3,71,47,Sometimes,Occasional,No,No,
EMP-01959,10/9/2018,,Active,Permanent,36,Male,Divorced,Abia,4,Law,Branch Operations Department,4,6.2,0.6,12.9,3.5,3,2678092,Senior,9.7,Yes,4,1,91.5,4,4,3,2,84,432,Rarely,Occasional,No,No,
EMP-01960,10/10/2018,7/22/2022,Resigned,Permanent,36,Female,Married,Oyo,5,Engineering,Digital Banking Department,3,6.2,2.8,6.6,5.2,1,1480516,Mid,12.0,No,4,4,99.1,3,3,4,2,73,34,Always,Occasional,Yes,Yes,CAREER PROGRESSION
EMP-01961,10/11/2018,,Active,Permanent,40,Female,Single,Lagos,3,Statistics,Retail Banking Department,4,6.2,3.0,9.6,1.8,3,2688347,Senior,7.4,Yes,2,1,60.7,3,3,3,4,79,29,Rarely,No Travel,No,No,
EMP-01962,10/12/2018,,Active,Permanent,43,Female,Married,Lagos,3,Economics,Human Resources & Talent Management,3,6.2,5.3,7.5,0.1,2,1488916,Mid,14.0,No,3,3,80.2,3,3,3,4,86,39,Sometimes,No Travel,No,No,
EMP-01963,10/14/2018,,Active,Permanent,46,Female,Single,Oyo,4,Finance,Trade Services Department,4,6.2,1.1,7.7,2.4,4,3473740,Senior,4.7,Yes,4,2,88.8,1,4,3,3,65,32,Always,Occasional,No,No,
EMP-01964,10/14/2018,,Active,Permanent,32,Male,Single,Rivers,4,Finance,SME Banking Department,2,6.2,0.4,6.6,2.9,1,537869,Junior,14.4,Yes,2,4,68.8,3,3,4,4,87,265,Sometimes,No Travel,No,No,
EMP-01965,10/14/2018,,Active,Permanent,28,Female,Single,Edo,2,Accounting,Treasury & Markets Department,2,6.2,0.5,6.2,3.1,0,586066,Junior,14.0,Yes,3,2,75.9,3,2,2,3,61,755,Often,Occasional,No,No,
EMP-01966,10/15/2018,,Active,Permanent,30,Male,Single,Ogun,4,Engineering,Data Analytics & Business Intelligence,3,6.2,4.6,6.6,6.0,1,899830,Mid,10.6,No,4,2,97.0,2,3,4,2,70,70,Always,Frequent,Yes,No,
EMP-01967,10/16/2018,,Active,Permanent,46,Male,Married,Lagos,4,Finance,Customer Service / Customer Experience Department,5,6.2,4.5,22.7,1.5,6,4743922,Executive,19.5,Yes,3,3,84.6,1,2,3,3,61,11,Never,No Travel,No,No,
EMP-01968,10/17/2018,,Active,Permanent,28,Female,Married,Delta,3,Economics,Risk Management Department,2,6.2,4.2,6.2,1.3,0,560262,Junior,11.7,Yes,3,1,78.5,4,1,3,2,61,419,Sometimes,No Travel,No,No,
EMP-01969,10/18/2018,,Active,Permanent,32,Male,Single,Abuja (FCT),2,Business Administration,Branch Operations Department,2,6.2,2.3,7.2,5.2,1,535085,Junior,14.7,No,3,3,88.2,2,2,3,3,60,577,Rarely,No Travel,No,No,
EMP-01970,10/18/2018,,Active,Permanent,33,Male,Single,Kaduna,2,Engineering,Retail Banking Department,2,6.2,3.2,8.4,0.6,0,574258,Junior,14.2,Yes,3,2,89.1,2,3,4,4,83,753,Sometimes,Occasional,No,No,
EMP-01971,10/19/2018,,Active,Permanent,35,Male,Married,Rivers,3,Engineering,Branch Operations Department,2,6.2,2.8,7.2,1.7,0,644572,Junior,6.2,Yes,1,0,46.6,3,1,3,2,60,697,Never,No Travel,No,No,
EMP-01972,10/20/2018,1/26/2019,Resigned,Contract,23,Female,Single,Kaduna,2,Economics,Card Services Department,1,6.2,0.3,6.2,1.4,0,177835,Contract,2.2,No,2,2,66.5,3,3,3,2,66,360,Often,No Travel,No,Yes,CAREER BREAK
EMP-01973,10/20/2018,,Active,Contract,27,Male,Single,Abuja (FCT),2,Engineering,Trade Services Department,1,6.2,5.5,6.2,3.9,0,174660,Contract,0.3,No,1,0,39.3,4,2,1,2,58,454,Rarely,Occasional,No,No,
EMP-01974,10/20/2018,8/11/2022,Resigned,Permanent,55,Female,Married,Edo,4,Business Administration,Information Technology (IT) Department,5,6.2,3.5,19.9,2.1,6,5048780,Executive,9.8,Yes,4,2,90.5,3,3,3,2,64,516,Often,No Travel,Yes,Yes,CAREER BREAK
EMP-01975,10/21/2018,,Active,Permanent,24,Female,Single,Edo,4,Economics,Branch Operations Department,2,6.2,4.5,6.2,1.1,0,692408,Junior,9.4,No,3,1,78.0,3,4,2,3,71,429,Sometimes,No Travel,No,No,
EMP-01976,10/22/2018,,Active,Permanent,35,Female,Married,Enugu,5,Economics,Customer Service / Customer Experience Department,4,6.2,1.1,12.0,2.0,3,2099865,Senior,11.6,Yes,3,1,75.2,3,3,1,3,67,462,Sometimes,Frequent,Yes,No,
EMP-01977,10/23/2018,,Active,Contract,28,Female,Single,Abuja (FCT),3,Banking & Finance,SME Banking Department,1,6.2,0.8,6.2,0.9,0,202927,Contract,3.8,No,2,1,54.6,2,2,3,2,57,466,Sometimes,Occasional,No,No,
EMP-01978,10/24/2018,12/23/2019,Resigned,Permanent,50,Female,Married,Cross River,5,Economics,International Remittances Department,5,6.2,3.3,19.3,4.2,4,3703474,Executive,17.2,No,1,4,25.3,4,2,1,4,65,572,Never,Frequent,No,Yes,HEALTH REASONS
EMP-01979,10/25/2018,,Active,Permanent,48,Male,Married,Cross River,5,Others,Customer Service / Customer Experience Department,5,6.2,1.2,18.9,2.0,6,4432280,Executive,14.3,Yes,4,2,91.1,4,1,3,3,68,645,Often,Occasional,No,No,
EMP-01980,10/25/2018,,Active,Permanent,35,Female,Married,Anambra,2,Economics,Retail Banking Department,2,6.2,3.7,10.6,1.9,0,778496,Junior,6.0,No,2,2,65.4,4,3,3,2,70,742,Always,No Travel,No,No,
EMP-01981,10/25/2018,,Active,Contract,33,Female,Married,Abuja (FCT),1,Banking & Finance,Clearing & Settlement Department,1,6.2,1.1,9.4,5.9,0,219081,Contract,0.9,No,4,1,94.7,4,3,3,3,80,587,Often,Occasional,No,No,
EMP-01982,10/26/2018,,Active,Permanent,34,Female,Married,Lagos,4,Finance,Commercial Banking Department,3,6.2,3.6,8.2,2.1,2,927129,Mid,10.6,No,3,2,80.8,3,1,3,1,50,59,Rarely,No Travel,No,No,
EMP-01983,10/27/2018,,Active,Permanent,43,Male,Divorced,Enugu,3,Banking & Finance,Retail Banking Department,3,6.2,0.5,11.7,3.5,2,815376,Mid,8.5,Yes,3,3,84.6,3,3,3,3,77,401,Rarely,No Travel,No,No,
EMP-01984,10/27/2018,,Active,Permanent,43,Female,Married,Bauchi,3,Accounting,SME Banking Department,3,6.2,2.9,16.6,5.6,1,1210439,Mid,11.3,No,3,4,78.2,3,3,2,3,73,776,Sometimes,No Travel,Yes,No,
EMP-01985,10/27/2018,,Active,Permanent,30,Female,Single,Kano,3,Banking & Finance,Foreign Exchange (FX) Operations,3,6.2,0.7,6.9,1.3,3,823758,Mid,11.7,Yes,4,0,94.0,3,3,4,2,77,254,Sometimes,Occasional,No,No,
EMP-01986,10/28/2018,,Active,Contract,32,Male,Married,Anambra,2,Accounting,Commercial Banking Department,1,6.2,3.3,7.1,3.1,0,215907,Contract,0.6,Yes,2,1,59.1,3,3,3,3,78,228,Sometimes,Frequent,No,No,
EMP-01987,10/29/2018,,Active,Contract,27,Male,Married,Ogun,3,Finance,Credit Administration Department,1,6.2,2.8,6.2,4.0,0,195344,Contract,3.9,Yes,2,0,67.0,4,3,3,3,78,74,Sometimes,Occasional,No,No,
EMP-01988,10/31/2018,6/2/2019,Resigned,Permanent,29,Male,Single,Lagos,3,Banking & Finance,Alternative Channels Department,2,6.2,2.1,6.2,1.9,1,589751,Junior,4.5,No,3,2,89.9,3,1,3,1,48,4,Sometimes,Occasional,Yes,Yes,RELOCATION
EMP-01989,11/3/2018,,Active,Permanent,32,Male,Married,Sokoto,3,Mathematics,Clearing & Settlement Department,3,6.2,2.8,6.5,1.1,2,1139403,Mid,12.4,Yes,4,3,90.8,3,4,4,2,78,719,Always,Occasional,No,No,
EMP-01990,11/5/2018,1/20/2020,Resigned,Permanent,33,Female,Divorced,Rivers,3,Finance,Retail Banking Department,3,6.2,5.2,7.2,3.5,3,800005,Mid,14.9,No,4,2,96.1,1,3,3,3,58,468,Rarely,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-01991,11/6/2018,,Active,Permanent,43,Male,Married,Lagos,3,Economics,Finance & Corporate Strategy Department,3,6.2,2.1,14.9,0.7,3,1401380,Mid,12.2,No,3,2,81.5,3,3,2,2,66,32,Rarely,No Travel,No,No,
EMP-01992,11/6/2018,5/16/2023,Resigned,Permanent,37,Female,Single,Plateau,4,Information Technology,International Remittances Department,2,6.2,1.5,10.7,3.1,0,666033,Junior,6.7,No,2,1,65.1,2,3,4,3,79,672,Often,No Travel,No,Yes,BETTER OPPORTUNITY
EMP-01993,11/7/2018,,Active,Permanent,57,Male,Married,Ogun,5,Economics,Data Analytics & Business Intelligence,5,6.1,3.8,6.3,5.7,3,7829149,Executive,12.3,No,3,4,89.2,3,3,2,2,59,98,Always,Frequent,Yes,No,
EMP-01994,11/8/2018,5/29/2021,Resigned,Permanent,29,Male,Single,Abia,3,Accounting,Finance & Corporate Strategy Department,2,6.1,5.2,6.1,4.1,0,536894,Junior,8.3,No,2,1,68.0,1,1,1,4,43,286,Sometimes,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-01995,11/8/2018,,Active,Permanent,43,Male,Married,Abuja (FCT),4,Accounting,SME Banking Department,4,6.1,4.5,9.3,0.1,2,3372605,Senior,10.1,Yes,3,1,74.2,1,2,3,3,60,419,Sometimes,Frequent,Yes,No,
EMP-01996,11/9/2018,,Active,Permanent,29,Male,Single,Ogun,3,Banking & Finance,Commercial Banking Department,2,6.1,3.5,6.1,0.1,1,558473,Junior,13.3,No,2,2,53.9,4,4,2,2,80,85,Rarely,Occasional,No,No,
EMP-01997,11/9/2018,,Active,Contract,28,Male,Married,Lagos,3,Accounting,Customer Service / Customer Experience Department,1,6.1,1.1,6.1,3.3,0,250459,Contract,0.5,No,2,1,57.3,3,3,2,4,75,48,Sometimes,No Travel,No,No,
EMP-01998,11/10/2018,,Active,Contract,28,Male,Divorced,Lagos,3,Banking & Finance,Commercial Banking Department,1,6.1,2.2,6.1,3.5,0,152106,Contract,2.9,No,4,0,88.9,3,3,2,4,74,23,Often,No Travel,No,No,
EMP-01999,11/11/2018,2/21/2024,Terminated,Contract,31,Male,Married,Lagos,2,Law,Customer Service / Customer Experience Department,1,6.1,4.9,6.2,4.4,0,238306,Contract,2.0,No,3,2,89.0,4,3,3,4,90,48,Rarely,No Travel,No,Yes,TERMINATION
EMP-02000,11/12/2018,,Active,Permanent,49,Male,Married,Anambra,3,Accounting,Customer Service / Customer Experience Department,4,6.1,0.5,14.9,0.8,3,2339096,Senior,13.5,No,3,1,88.1,4,1,2,1,55,681,Often,Frequent,Yes,No,
EMP-02001,11/12/2018,,Active,Permanent,35,Female,Married,Ogun,3,Statistics,Agricultural Finance Department,3,6.1,3.4,7.0,1.7,1,1280702,Mid,14.1,No,2,2,66.7,3,2,1,3,58,87,Rarely,Frequent,No,No,
EMP-02002,11/13/2018,,Active,Permanent,25,Female,Single,Abia,3,Accounting,Institutional Banking Department,2,6.1,3.0,6.1,0.6,0,570687,Junior,12.7,No,4,3,96.6,3,1,3,2,59,641,Sometimes,No Travel,No,No,
EMP-02003,11/13/2018,,Active,Permanent,34,Male,Married,Lagos,3,Engineering,Customer Service / Customer Experience Department,3,6.1,3.1,8.1,2.0,1,1156338,Mid,5.5,Yes,3,1,78.3,4,2,1,3,63,26,Rarely,No Travel,No,No,
EMP-02004,11/14/2018,8/31/2019,Resigned,Permanent,44,Male,Divorced,Benue,3,Banking & Finance,Corporate Banking Department,3,6.1,3.8,17.8,3.4,1,1331108,Mid,14.8,Yes,4,4,92.2,4,4,3,3,88,193,Sometimes,No Travel,No,Yes,BETTER OPPORTUNITY
EMP-02005,11/14/2018,,Active,Permanent,43,Female,Married,Ogun,4,Accounting,Credit Administration Department,3,6.1,2.7,7.8,4.3,1,1341833,Mid,13.3,No,3,3,89.6,2,3,3,2,62,60,Sometimes,Frequent,No,No,
EMP-02006,11/14/2018,,Active,Permanent,35,Female,Divorced,Kano,4,Economics,Risk Management Department,4,6.1,3.6,11.7,0.7,4,2760046,Senior,8.4,Yes,4,2,98.4,3,3,1,2,57,407,Rarely,Frequent,No,No,
EMP-02007,11/15/2018,,Active,Contract,25,Female,Single,Ogun,1,Information Technology,Branch Operations Department,1,6.1,5.2,6.1,3.2,0,173118,Contract,4.9,No,4,1,88.2,4,2,3,3,72,116,Often,No Travel,No,No,
EMP-02008,11/16/2018,,Active,Permanent,37,Female,Married,Lagos,3,Business Administration,Risk Management Department,2,6.1,0.9,9.9,4.5,1,672648,Junior,4.1,Yes,3,2,74.1,1,4,2,3,62,31,Never,Frequent,No,No,
EMP-02009,11/16/2018,6/12/2023,Resigned,Permanent,52,Female,Married,Abuja (FCT),4,Others,Trade Services Department,5,6.1,3.1,12.8,2.5,6,6601954,Executive,15.5,Yes,4,3,89.9,2,2,2,2,55,494,Sometimes,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-02010,11/17/2018,,Active,Permanent,39,Female,Married,Abuja (FCT),3,Accounting,Procurement & Supply Chain Department,3,6.1,3.1,14.7,4.8,1,1322915,Mid,5.3,Yes,3,2,79.9,4,2,3,3,77,490,Never,Occasional,Yes,No,
EMP-02011,11/18/2018,11/30/2021,Resigned,Permanent,27,Female,Single,Anambra,3,Others,Core Banking Applications Support,2,6.1,2.7,6.1,2.3,0,507711,Junior,12.2,No,4,3,90.8,3,3,2,4,76,352,Rarely,Occasional,Yes,Yes,CAREER PROGRESSION
EMP-02012,11/18/2018,,Active,Permanent,52,Female,Married,Imo,4,Finance,Human Resources & Talent Management,5,6.1,3.6,7.0,4.8,3,3921972,Executive,12.5,Yes,3,1,71.9,4,3,2,2,66,588,Rarely,Frequent,No,No,
EMP-02013,11/19/2018,,Active,Permanent,25,Female,Single,Ogun,4,Information Technology,Retail Banking Department,2,6.1,1.6,6.1,3.6,1,619599,Junior,7.7,No,4,2,94.7,3,2,1,3,56,91,Sometimes,No Travel,No,No,
EMP-02014,11/19/2018,,Active,Contract,33,Female,Single,Rivers,3,Accounting,Public Sector Department,1,6.1,4.3,9.3,2.6,0,199002,Contract,0.4,No,2,0,54.5,2,2,3,2,60,298,Never,No Travel,No,No,
EMP-02015,11/21/2018,,Active,Permanent,43,Male,Married,Ebonyi,3,Accounting,Legal Department,3,6.1,2.3,12.9,2.9,1,1322283,Mid,9.7,No,3,2,84.2,1,4,3,1,54,236,Often,Occasional,No,No,
EMP-02016,11/23/2018,,Active,Permanent,32,Male,Married,Kaduna,4,Economics,Corporate Banking Department,2,6.1,5.1,6.9,5.9,0,764407,Junior,14.4,No,2,1,51.1,3,3,3,3,79,647,Rarely,No Travel,No,No,
EMP-02017,11/24/2018,,Active,Permanent,32,Female,Single,Abuja (FCT),3,Finance,Treasury & Markets Department,2,6.1,4.4,8.8,1.9,0,696354,Junior,5.5,No,3,5,88.8,4,1,3,3,65,493,Often,No Travel,No,No,
EMP-02018,11/25/2018,,Active,Permanent,25,Female,Single,Oyo,2,Law,Credit Administration Department,2,6.1,4.0,6.1,4.8,1,758750,Junior,5.2,Yes,4,2,95.7,2,2,1,3,47,91,Sometimes,No Travel,No,No,
EMP-02019,11/26/2018,,Active,Permanent,25,Female,Single,Ogun,3,Accounting,Central Operations Department,2,6.1,0.4,6.1,1.4,1,661101,Junior,10.8,Yes,3,1,71.6,4,3,4,4,90,116,Never,No Travel,Yes,No,
EMP-02020,11/26/2018,,Active,Permanent,30,Female,Married,Lagos,3,Law,Human Resources & Talent Management,3,6.1,3.0,6.1,4.1,3,977375,Mid,9.1,Yes,3,1,73.0,3,1,3,3,64,13,Never,Occasional,No,No,
EMP-02021,11/27/2018,,Active,Permanent,39,Female,Married,Benue,3,Accounting,Private Banking & Wealth Management,3,6.1,0.3,6.2,4.4,1,914479,Mid,11.6,No,4,1,96.8,3,3,3,2,68,567,Sometimes,No Travel,No,No,
EMP-02022,11/27/2018,3/20/2020,Resigned,Permanent,37,Male,Married,Abuja (FCT),3,Finance,SME Banking Department,2,6.1,3.0,11.4,5.5,0,680499,Junior,9.4,No,1,1,24.8,3,1,3,2,54,546,Rarely,No Travel,No,Yes,PERSONAL REASONS
EMP-02023,11/28/2018,,Active,Permanent,49,Male,Married,Lagos,4,Economics,Internal Control & Anti-Fraud Unit,4,6.1,0.8,13.7,3.4,3,1505704,Senior,3.4,Yes,4,3,91.1,1,1,3,3,49,16,Sometimes,Occasional,No,No,
EMP-02024,11/29/2018,,Active,Permanent,34,Male,Divorced,Edo,3,Economics,Internal Control & Anti-Fraud Unit,3,6.1,2.0,9.5,0.2,2,1039139,Mid,5.0,No,2,3,56.6,2,2,2,3,59,684,Rarely,Frequent,No,No,
EMP-02025,11/30/2018,4/15/2023,Resigned,Permanent,26,Male,Single,Plateau,4,Statistics,Commercial Banking Department,2,6.1,1.4,6.1,0.4,0,615256,Junior,4.1,Yes,3,1,78.5,3,2,4,3,71,683,Rarely,No Travel,No,Yes,CAREER PROGRESSION
EMP-02026,12/2/2018,,Active,Permanent,36,Female,Divorced,Delta,3,Accounting,Treasury & Markets Department,3,6.1,1.8,9.8,4.7,1,1404433,Mid,14.9,No,4,2,94.8,2,3,3,2,66,322,Sometimes,No Travel,No,No,
EMP-02027,12/2/2018,,Active,Permanent,43,Male,Divorced,Lagos,4,Finance,Finance & Corporate Strategy Department,3,6.1,2.4,18.0,1.1,1,1305042,Mid,13.1,Yes,2,1,64.5,3,3,3,2,66,36,Never,Frequent,No,No,
EMP-02028,12/3/2018,,Active,Permanent,33,Female,Married,Rivers,4,Accounting,Customer Service / Customer Experience Department,3,6.1,1.8,6.9,3.1,1,1010995,Mid,5.2,No,3,3,71.4,3,3,1,4,72,795,Rarely,No Travel,Yes,No,
EMP-02029,12/3/2018,,Active,Permanent,32,Female,Married,Enugu,4,Economics,Internal Audit Department,2,6.1,1.1,6.2,2.1,0,628909,Junior,4.6,No,3,4,86.0,1,4,3,1,60,551,Often,No Travel,No,No,
EMP-02030,12/4/2018,,Active,Permanent,41,Male,Married,Anambra,4,Finance,Finance & Corporate Strategy Department,3,6.1,2.3,8.9,0.1,2,1130502,Mid,9.4,Yes,3,1,70.1,2,3,4,4,85,300,Sometimes,Frequent,No,No,
EMP-02031,12/5/2018,9/4/2022,Resigned,Permanent,25,Female,Single,Oyo,3,Mathematics,Customer Service / Customer Experience Department,2,6.1,1.1,6.1,5.9,1,771984,Junior,5.6,No,3,4,71.1,2,2,3,3,63,92,Rarely,No Travel,No,Yes,CAREER PROGRESSION
EMP-02032,12/7/2018,,Active,Permanent,43,Male,Married,Edo,3,Economics,Central Operations Department,3,6.1,4.5,9.9,0.3,1,1457293,Mid,6.9,Yes,3,3,84.0,4,4,3,3,83,604,Never,Occasional,No,No,
EMP-02033,12/7/2018,,Active,Permanent,32,Female,Married,Zamfara,3,Finance,Risk Management Department,3,6.1,4.3,6.5,2.3,3,1492150,Mid,12.7,Yes,3,3,84.9,3,3,3,2,66,722,Never,Occasional,No,No,
EMP-02034,12/8/2018,8/21/2023,Resigned,Permanent,36,Male,Divorced,Ogun,3,Business Administration,Corporate Communications & Marketing,2,6.1,4.4,7.3,4.6,1,771448,Junior,13.6,Yes,2,3,60.3,4,3,3,3,82,102,Always,No Travel,No,Yes,CAREER BREAK
EMP-02035,12/9/2018,,Active,Permanent,43,Male,Single,Ogun,4,Business Administration,Customer Service / Customer Experience Department,3,6.1,4.7,12.1,1.3,2,963878,Mid,13.0,Yes,3,4,76.9,3,4,4,3,89,56,Rarely,Occasional,Yes,No,
EMP-02036,12/9/2018,,Active,Permanent,30,Male,Married,Lagos,2,Economics,Regulatory Compliance Department,2,6.1,3.6,7.0,4.1,1,689420,Junior,14.1,No,3,4,82.8,3,4,4,3,83,10,Often,No Travel,No,No,
EMP-02037,12/9/2018,,Active,Permanent,26,Female,Married,Ogun,3,Finance,Corporate Communications & Marketing,2,6.1,4.7,6.1,3.5,1,626888,Junior,15.0,No,3,1,86.0,1,3,3,4,71,41,Sometimes,Occasional,No,No,
EMP-02038,12/10/2018,,Active,Permanent,48,Female,Married,Bauchi,4,Banking & Finance,Treasury & Markets Department,5,6.1,3.6,14.7,5.1,5,7920047,Executive,14.8,Yes,4,2,88.3,1,2,2,4,54,416,Rarely,Frequent,Yes,No,
EMP-02039,12/10/2018,2/17/2022,Resigned,Contract,34,Female,Married,Oyo,1,Accounting,Legal Department,1,6.1,2.3,9.3,3.8,0,235379,Contract,1.2,No,3,1,84.8,1,3,2,3,60,59,Often,Occasional,No,Yes,CAREER PROGRESSION
EMP-02040,12/11/2018,,Active,Contract,31,Male,Married,Imo,2,Engineering,Alternative Channels Department,1,6.1,2.9,6.4,0.3,0,274003,Contract,1.8,No,2,1,55.7,3,3,2,2,62,791,Sometimes,Occasional,Yes,No,
EMP-02041,12/11/2018,,Active,Permanent,43,Female,Married,Lagos,4,Business Administration,Central Operations Department,4,6.1,4.2,15.2,3.6,3,1606759,Senior,13.6,Yes,4,2,94.7,4,4,2,3,81,47,Always,Occasional,No,No,
EMP-02042,12/11/2018,,Active,Permanent,36,Male,Divorced,Nasarawa,4,Economics,Retail Banking Department,3,6.1,2.3,10.6,3.8,1,1270415,Mid,10.4,Yes,2,1,56.8,4,3,2,3,70,208,Often,Occasional,Yes,No,
EMP-02043,12/12/2018,,Active,Permanent,43,Male,Married,Rivers,3,Statistics,Central Operations Department,3,6.1,1.1,6.3,3.5,2,1403311,Mid,12.0,Yes,3,2,81.8,3,2,3,2,59,627,Never,No Travel,No,No,
EMP-02044,12/12/2018,,Active,Permanent,33,Male,Single,Abuja (FCT),2,Economics,Retail Banking Department,2,6.1,3.4,8.2,3.6,0,618384,Junior,10.6,Yes,4,4,97.7,3,1,3,2,55,570,Rarely,Occasional,No,No,
EMP-02045,12/12/2018,,Active,Permanent,24,Male,Single,Edo,4,Engineering,Digital Banking Department,2,6.1,4.6,6.1,4.4,1,750138,Junior,3.9,Yes,3,3,74.1,2,4,3,1,67,320,Never,Occasional,Yes,No,
EMP-02046,12/13/2018,12/18/2021,Resigned,Permanent,36,Male,Married,Delta,5,Statistics,Information & Cyber Security Department,4,6.1,1.9,7.5,0.9,2,2783813,Senior,3.6,Yes,2,2,52.5,1,2,3,3,58,189,Sometimes,No Travel,No,Yes,BETTER OPPORTUNITY
EMP-02047,12/14/2018,,Active,Permanent,27,Female,Married,Abuja (FCT),3,Finance,Information Technology (IT) Department,2,6.0,2.1,6.0,5.2,1,532780,Junior,6.9,Yes,4,2,93.3,3,3,4,2,77,568,Rarely,No Travel,No,No,
EMP-02048,12/14/2018,4/17/2023,Terminated,Permanent,35,Female,Married,Benue,3,Business Administration,Digital Banking Department,3,6.0,1.6,6.1,2.7,3,881551,Mid,10.4,No,2,3,64.4,1,1,3,3,53,676,Often,No Travel,Yes,Yes,TERMINATION
EMP-02049,12/15/2018,,Active,Permanent,40,Female,Married,Abuja (FCT),4,Business Administration,Internal Control & Anti-Fraud Unit,4,6.0,2.7,11.8,2.7,2,2448784,Senior,9.7,Yes,3,2,84.6,2,2,3,4,68,460,Never,Occasional,No,No,
EMP-02050,12/16/2018,,Active,Permanent,37,Male,Married,Abuja (FCT),3,Finance,Risk Management Department,2,6.0,3.0,11.2,3.7,1,600271,Junior,9.9,Yes,2,0,53.9,3,3,3,3,74,556,Rarely,No Travel,No,No,
EMP-02051,12/16/2018,,Active,Permanent,31,Male,Married,Lagos,3,Economics,Private Banking & Wealth Management,2,6.0,2.5,7.6,2.8,0,622304,Junior,13.6,Yes,1,1,20.1,3,4,3,2,74,8,Rarely,No Travel,No,No,
EMP-02052,12/19/2018,,Active,Contract,33,Male,Married,Ogun,3,Economics,Human Resources & Talent Management,1,6.0,3.5,6.9,4.5,0,209720,Contract,0.9,No,1,0,32.6,4,1,3,4,75,70,Never,No Travel,Yes,No,
EMP-02053,12/19/2018,,Active,Permanent,37,Female,Divorced,Imo,5,Information Technology,Customer Service / Customer Experience Department,3,6.0,1.8,11.7,1.4,2,857941,Mid,13.3,Yes,3,3,89.2,1,4,3,2,65,158,Sometimes,Frequent,No,No,
EMP-02054,12/20/2018,2/1/2020,Resigned,Permanent,35,Female,Married,Lagos,3,Computer Science,Trade Services Department,3,6.0,1.8,11.9,2.2,3,1046602,Mid,8.9,No,2,2,52.4,2,4,3,1,58,4,Rarely,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-02055,12/20/2018,,Active,Permanent,41,Male,Married,Enugu,4,Information Technology,Foreign Exchange (FX) Operations,4,6.0,3.0,15.5,1.8,3,2151336,Senior,7.6,Yes,4,2,91.9,2,3,4,1,60,740,Often,Frequent,No,No,
EMP-02056,12/21/2018,,Active,Permanent,34,Male,Single,Abuja (FCT),3,Accounting,Retail Banking Department,2,6.0,2.9,10.2,3.0,1,618576,Junior,9.6,No,4,3,96.2,3,4,4,2,77,483,Often,No Travel,No,No,
EMP-02057,12/22/2018,,Active,Permanent,44,Male,Single,Lagos,4,Statistics,Risk Management Department,4,6.0,2.1,20.4,5.3,2,2186874,Senior,3.5,Yes,2,2,62.5,4,2,3,2,70,30,Sometimes,Frequent,Yes,No,
EMP-02058,12/22/2018,,Active,Permanent,35,Male,Married,Enugu,5,Mathematics,Customer Service / Customer Experience Department,4,6.0,5.4,9.1,2.6,3,2907296,Senior,5.0,Yes,3,2,88.2,3,4,3,3,79,202,Often,No Travel,No,No,
EMP-02059,12/22/2018,,Active,Permanent,27,Male,Single,Rivers,4,Finance,Private Banking & Wealth Management,2,6.0,5.3,6.0,4.5,0,503625,Junior,8.8,Yes,2,4,55.0,2,3,4,2,74,481,Often,No Travel,No,No,
EMP-02060,12/24/2018,,Active,Permanent,40,Female,Married,Abuja (FCT),4,Finance,Institutional Banking Department,3,6.0,2.2,8.5,0.5,2,1484736,Mid,13.6,Yes,2,2,68.7,1,2,3,3,56,454,Rarely,Occasional,No,No,
EMP-02061,12/24/2018,,Active,Contract,27,Male,Married,Delta,1,Computer Science,Trade Services Department,1,6.0,1.5,6.0,4.6,0,167833,Contract,0.1,Yes,2,0,53.2,2,3,2,1,47,766,Never,No Travel,No,No,
EMP-02062,12/25/2018,,Active,Permanent,30,Female,Married,Lagos,4,Finance,Alternative Channels Department,3,6.0,4.3,6.2,2.7,2,1162710,Mid,4.3,Yes,4,1,99.0,3,3,3,3,71,23,Sometimes,Occasional,No,No,
EMP-02063,12/26/2018,,Active,Contract,32,Female,Married,Delta,2,Banking & Finance,Commercial Banking Department,1,6.0,2.1,7.4,2.4,0,199966,Contract,2.6,No,2,1,64.9,3,4,3,2,75,706,Never,No Travel,No,No,
EMP-02064,12/28/2018,,Active,Permanent,28,Male,Married,Kaduna,3,Business Administration,Procurement & Supply Chain Department,3,6.0,1.6,6.0,5.6,2,1078833,Mid,13.2,No,2,2,50.4,4,2,4,3,82,731,Rarely,Occasional,No,No,
